QueryID,ResponseID,QueryName,ResponseName,ReleaseDate,Metacritic,RecommendationCount,ScreenshotCount,SteamSpyOwners,AchievementCount, PriceInitial 
65980,65980,Sid Meier's Civilization: Beyond Earth,Sid Meiers Civilization(r): Beyond Earth(tm),Oct 23 2014,81,15657,7,1458112,90,39.99
67370,67370,The Darkness II,The Darkness II,Feb 6 2012,77,6337,10,1166310,50,29.99
70000,70000,Dino D-Day,Dino D-Day,Apr 8 2011,53,12517,10,1525906,77,9.99
70300,70300,VVVVVV,VVVVVV,Sep 7 2010,81,5603,5,958803,19,4.99
70400,70400,Recettear: An Item Shop's Tale,Recettear: An Item Shops Tale,Sep 10 2010,82,3970,10,458418,0,19.99
70420,70420,Chantelise,Chantelise - A Tale of Two Sisters,Jul 29 2011,62,470,11,174866,0,9.99
70600,70600,Worms Ultimate Mayhem,Worms Ultimate Mayhem,Sep 28 2011,66,1401,12,629696,38,14.99
70650,70650,Worms Blast,Worms Blast,Oct 19 2011,73,150,8,406944,0,7.99
71000,71000,Evochron Mercenary,Evochron Mercenary,Jan 16 2012,70,372,24,95055,0,19.99
71340,71340,Sonic Generations,Sonic Generations Collection,Nov 3 2011,77,4707,13,680632,49,19.99
72000,72000,Closure,Closure,Sep 7 2012,78,659,12,405151,8,9.99
72200,72200,Universe Sandbox,Universe Sandbox,Apr 29 2011,83,2648,11,766899,16,9.99
72850,72850,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim,Nov 10 2011,94,182587,14,11428873,75,19.99
73010,73010,Cities in Motion,Cities in Motion,Feb 22 2011,70,601,12,258084,47,19.99
73170,73170,Darkest Hour: A Hearts of Iron Game,Darkest Hour: A Hearts of Iron Game,Apr 8 2011,81,703,14,150474,0,9.99
73210,73210,Sengoku,Sengoku,Sep 15 2011,70,232,7,109583,0,9.99
73220,73220,Supreme Ruler Cold War,Supreme Ruler: Cold War,Jul 29 2011,63,151,14,37663,0,9.99
78000,78000,Bejeweled 3,Bejeweled(r) 3,Dec 7 2010,82,1687,18,410711,65,4.99
80000,80000,APOX,APOX,Jan 20 2011,48,136,11,47348,47,14.99
80200,80200,Fate of the World,Fate of the World,Feb 28 2011,70,263,10,80528,32,9.99
80310,80310,Gemini Rue,Gemini Rue,Oct 26 2011,82,1001,16,239790,15,9.99
80330,80330,The Blackwell Legacy,The Blackwell Legacy,Jan 13 2012,80,669,5,143838,8,4.99
80360,80360,Blackwell Deception,Blackwell Deception,Jan 13 2012,73,232,9,100077,18,9.99
90500,90500,Guardians of Graxia,Guardians of Graxia,Nov 10 2010,55,135,10,66897,14,4.99
91100,91100,SkyDrift,SkyDrift,Nov 21 2011,73,670,15,213067,12,9.99
91200,91200,Anomaly Warzone Earth,Anomaly: Warzone Earth,Apr 8 2011,80,3434,7,917552,42,9.99
91330,91330,Iron Front : Liberation 1944,Iron Front: Digital War Edition,May 25 2012,55,511,12,83218,0,14.99
91600,91600,Sanctum,Sanctum,Apr 15 2011,70,2422,4,1207919,100,9.99
91900,91900,Post Apocalyptic Mayhem,Post Apocalyptic Mayhem,Mar 17 2011,44,1401,10,237100,51,9.99
92000,92000,Hydrophobia: Prophecy,Hydrophobia: Prophecy,May 9 2011,64,1872,8,330362,13,4.99
92300,92300,A.R.E.S.,A.R.E.S.: Extinction Agenda,Jan 19 2011,68,725,13,120882,24,4.99
92600,92600,Xotic,Xotic,Sep 16 2011,67,132,11,91468,46,9.99
92800,92800,SpaceChem,SpaceChem,Mar 2 2011,84,3233,6,1028211,20,9.99
93200,93200,Revenge of the Titans,Revenge of the Titans,Mar 16 2011,79,848,13,488010,77,9.99
94200,94200,Jamestown,Jamestown,Jun 8 2011,81,1788,5,642251,42,9.99
94300,94300,The Dream Machine,The Dream Machine: Chapter 1 & 2,May 11 2012,77,524,6,120882,0,3.99
94400,94400,Nidhogg,Nidhogg,Jan 13 2014,81,5040,8,648169,12,14.99
94590,94590,Puzzle Agent 2,Puzzle Agent 2,Jun 30 2011,63,422,9,428646,52,9.99
94620,94620,Hector: Ep 3,Hector: Badge of Carnage - Full Series,Apr 27 2011,75,122,9,265079,0,19.99
95000,95000,Super Splatters,Super Splatters,Jun 26 2013,73,134,8,134512,23,9.99
95300,95300,Capsized,Capsized,Apr 29 2011,80,760,10,503972,18,9.99
95400,95400,ibb & obb,ibb & obb,May 26 2014,83,1358,6,232258,10,11.99
95900,95900,Air Conflicts - Secret Wars,Air Conflicts: Secret Wars,Sep 30 2011,65,201,12,78196,25,7.99
96000,96000,The Tiny Bang Story,The Tiny Bang Story,Apr 22 2011,63,1816,8,168051,0,4.99
96200,96200,Steel Storm: Burning Retribution,Steel Storm: Burning Retribution,May 11 2011,55,252,20,385064,0,14.99
96800,96800,Nexuiz,Nexuiz,May 10 2012,54,204,5,300231,12,9.99
97000,97000,Solar 2,Solar 2,Jun 17 2011,72,1492,9,444070,25,9.99
97100,97100,Section 8: Prejudice,Section 8(r): Prejudice(tm),May 4 2011,77,764,12,215578,0,9.99
97330,97330,Magic: The Gathering - Duels of the Planeswalkers 2013,Magic: The Gathering - Duels of the Planeswalkers 2013,Jun 20 2012,77,897,5,406227,25,9.99
98100,98100,TRAUMA,Trauma,Aug 8 2011,62,529,6,250731,0,6.99
98200,98200,Frozen Synapse,Frozen Synapse,May 26 2011,85,2192,7,707175,16,24.99
98300,98300,Toy Soldiers,Toy Soldiers,Apr 27 2012,71,911,14,222573,17,9.99
98400,98400,Hard Reset,Hard Reset Extended Edition,Jul 12 2012,73,2684,25,496619,115,14.99
98500,98500,Naval Warfare,Naval Warfare,May 25 2011,57,217,10,120702,0,2.99
98800,98800,Dungeons of Dredmor,Dungeons of Dredmor,Jul 13 2011,79,3386,9,567821,124,4.99
51100,51100,Tactical Intervention,Tactical Intervention,Oct 8 2013,47,13219,9,2549634,112,0
99300,99300,Renegade Ops,Renegade Ops,Oct 26 2011,76,1441,20,725648,16,15
99400,99400,Garshasp: The Monster Slayer,Garshasp: The Monster Slayer,May 9 2011,49,267,10,68153,36,4.99
99700,99700,NightSky,NightSky,Mar 1 2011,78,692,15,559212,22,9.99
99810,99810,Bulletstorm,Bulletstorm(tm),Feb 21 2011,82,3545,5,367129,0,19.99
99200,99200,YOU DON'T KNOW JACK,YOU DONT KNOW JACK(r),Feb 8 2011,71,107,10,16500,33,0
102200,102200,Runespell: Overture,Runespell: Overture,Jul 20 2011,69,299,9,118012,35,9.99
102500,102500,Kingdoms of Amalur: Reckoning™,Kingdoms of Amalur: Reckoning(tm),Feb 7 2012,81,6628,11,834334,61,19.99
102600,102600,Orcs Must Die!,Orcs Must Die!,Oct 11 2011,83,4412,10,1478199,27,9.99
102840,102840,Shank 2,Shank 2,Feb 7 2012,72,1277,7,606022,20,9.99
99900,99900,Spiral Knights,Spiral Knights,Jun 14 2011,64,15519,23,2751402,54,0
105000,105000,A New Beginning - Final Cut,A New Beginning - Final Cut,Dec 11 2012,72,961,13,266513,28,9.99
105100,105100,Lume,Lume,May 9 2011,69,408,5,97925,0,5.99
105300,105300,Critical Mass,Critical Mass,Jun 20 2011,81,354,5,116936,27,1.99
105450,105450,Age of Empires® III: Complete Collection,Age of Empires(r) III: Complete Collection,Jan 5 2012,81,7658,16,1876355,0,39.99
105600,105600,Terraria,Terraria,May 16 2011,83,139819,12,8165607,88,9.99
105700,105700,Tobe's Vertical Adventure,Tobes Vertical Adventure,Jul 18 2011,75,115,10,81245,13,4.99
105800,105800,PixelJunk Eden,PixelJunk(tm) Eden,Feb 2 2012,81,625,15,306508,61,9.99
107100,107100,Bastion,Bastion,Aug 16 2011,86,19633,13,2339436,24,14.99
107200,107200,Space Pirates and Zombies,Space Pirates and Zombies,Aug 15 2011,74,2187,12,659648,48,9.99
107310,107310,Cthulhu Saves the World ,Cthulhu Saves the World,Jul 13 2011,78,2731,15,631849,0,2.99
107410,107410,Arma 3,Arma 3,Sep 12 2013,74,63534,15,2785120,74,39.99
107600,107600,Waves,Waves,Nov 16 2011,82,924,12,101691,54,4.99
107800,107800,Rochard,Rochard,Nov 15 2011,81,1198,10,459852,18,9.99
108500,108500,Vessel,Vessel,Mar 1 2012,81,493,14,360672,20,19.99
108710,108710,Alan Wake,Alan Wake,Feb 16 2012,83,14262,7,1723908,67,29.99
104700,104700,Super Monday Night Combat,Super MNC,Apr 19 2012,76,4379,20,1382247,4,0
110400,110400,inMomentum,inMomentum,Oct 31 2011,59,138,11,75686,37,9.99
110800,110800,L.A. Noire,L.A. Noire,Nov 8 2011,83,10103,14,1510124,60,19.99
111800,111800,Blocks That Matter,Blocks That Matter,Aug 19 2011,72,642,6,267769,32,4.99
111900,111900,Guardians of Middle-earth,Guardians of Middle-earth,Aug 29 2013,56,1175,5,625392,29,19.99
112100,112100,Avadon: The Black Fortress,Avadon: The Black Fortress,Aug 17 2011,75,320,8,230106,30,9.99
113020,113020,Monaco,Monaco: Whats Yours Is Mine,Apr 24 2013,83,6222,6,1340459,13,14.99
113200,113200,The Binding of Isaac,The Binding of Isaac,Sep 28 2011,84,39367,12,2968594,99,4.99
109600,109600,Neverwinter,Neverwinter,Dec 5 2013,74,18128,10,4486609,0,0
115110,115110,Stacking,Stacking,Mar 6 2012,80,1101,9,431156,21,9.99
115120,115120,Iron Brigade,Iron Brigade,Aug 13 2012,75,470,5,146708,23,14.99
115200,115200,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars,Aug 26 2011,73,205,4,107968,0,4.99
115210,115210,American Conquest,American Conquest,Aug 26 2011,76,173,5,104740,0,4.99
115220,115220,American Conquest - Fight Back,American Conquest: Fight Back,Aug 26 2011,66,128,9,87881,0,4.99
115320,115320,PROTOTYPE 2,Prototype 2,Jul 24 2012,76,4130,7,520472,43,39.99
200010,200010,Quantum Conundrum,Quantum Conundrum,Jun 21 2012,77,1063,16,280682,25,8.99
200020,200020,Global Ops: Commando Libya,Global Ops: Commando Libya,Oct 26 2011,37,241,17,53805,24,4.99
200050,200050,Naval War: Arctic Circle,Naval War: Arctic Circle,Apr 10 2012,64,148,10,67077,51,19.99
200170,200170,Worms Revolution,Worms Revolution,Oct 10 2012,73,3320,11,1040048,34,14.99
113420,113420,Fallen Earth,Fallen Earth Free2Play,Feb 22 2012,71,6303,11,1947736,650,0
200230,200230,Off-Road Drive,Off-Road Drive,Sep 29 2011,60,333,9,65642,0,6.99
200260,200260,Batman: Arkham City GOTY,Batman: Arkham City - Game of the Year Edition,Sep 7 2012,91,16418,11,3396164,64,19.99
200370,200370,A Game of Dwarves,A Game of Dwarves,Oct 23 2012,60,395,14,103843,29,9.99
200390,200390,Oil Rush,Oil Rush,Jan 25 2012,67,293,13,365694,40,7.99
200510,200510,XCOM: Enemy Unknown,XCOM: Enemy Unknown,Oct 8 2012,89,31794,15,3498393,85,29.99
200550,200550,DUNGEONS - The Dark Lord (Steam Special Edition),Dungeons - The Dark Lord,Sep 27 2011,72,126,9,158186,27,19.99
200630,200630,Gettysburg: Armored Warfare,Gettysburg: Armored Warfare,Mar 27 2012,22,188,10,36767,33,9.99
200710,200710,Torchlight II,Torchlight II,Sep 20 2012,88,23667,18,3352402,119,19.99
200900,200900,Cave Story+,Cave Story+,Nov 22 2011,83,4006,13,745915,75,14.99
200910,200910,Before the Echo,Before the Echo,Oct 20 2011,70,1107,11,178632,21,4.99
200210,200210,Realm of the Mad God,Realm of the Mad God,Feb 20 2012,82,22224,12,2768440,31,0
201290,201290,Sins of a Solar Empire: Trinity,Sins of a Solar Empire(r): Trinity,Nov 16 2011,87,415,6,193339,0,19.99
201480,201480,Serious Sam: The Random Encounter,Serious Sam: The Random Encounter,Oct 24 2011,64,500,10,491059,0,4.99
201490,201490,Airline Tycoon 2,Airline Tycoon 2,Oct 24 2011,57,351,14,113887,0,9.99
201700,201700,DiRT Showdown,DiRT Showdown,May 23 2012,72,2680,15,764567,49,14.99
201790,201790,Orcs Must Die! 2,Orcs Must Die! 2,Nov 22 2012,83,11166,11,2295854,27,24.99
201810,201810,Wolfenstein: The New Order,Wolfenstein: The New Order,May 19 2014,81,17822,6,1352475,50,19.99
201830,201830,Jurassic Park: The Game,Jurassic Park: The Game,Nov 15 2011,54,1087,10,204638,51,19.99
201870,201870,Assassin's Creed Revelations,Assassins Creed(r) Revelations,Nov 29 2011,80,4225,6,810839,0,19.99
202070,202070,Choplifter HD,Choplifter HD,Jan 11 2012,65,157,14,43761,12,9.99
202130,202130,Impire,Impire,Feb 14 2013,45,313,10,124469,48,19.99
201230,201230,EverQuest II,EverQuest(r) II Free-To-Play. Your Way.(tm),Dec 7 2011,83,819,4,598848,0,0
202200,202200,Galactic Civilizations II: Ultimate Edition,Galactic Civilizations(r) II: Ultimate Edition,Dec 2 2011,92,827,17,604767,0,19.99
202310,202310,Ridge Racer™ Unbounded,Ridge Racer(tm) Unbounded,Mar 29 2012,72,692,20,177377,50,9.99
202710,202710,Demigod,Demigod,Dec 14 2011,76,566,8,208763,0,9.99
202750,202750,Alan Wake's American Nightmare,Alan Wakes American Nightmare,May 22 2012,73,3236,8,1191957,12,9.99
202970,202970,Call of Duty: Black Ops II,Call of Duty(r): Black Ops II,Nov 12 2012,74,23400,14,2960344,35,59.99
202990,202970,Call of Duty: Black Ops II - Multiplayer,Call of Duty(r): Black Ops II,Nov 12 2012,74,23400,14,2960344,35,59.99
203140,203140,Hitman: Absolution,Hitman: Absolution(tm),Nov 19 2012,79,18213,8,3058269,47,19.99
203160,203160,Tomb Raider,Tomb Raider,Mar 4 2013,86,55844,10,4453968,50,19.99
203350,203350,King's Bounty: Warriors of the North,Kings Bounty: Warriors of the North,Oct 25 2012,74,574,10,196926,64,12.99
203630,203630,Warlock - Master of the Arcane,Warlock - Master of the Arcane,May 8 2012,71,1809,5,803307,0,24.99
203650,203650,SONIC THE HEDGEHOG 4 Episode II,Sonic the Hedgehog 4 - Episode II,May 15 2012,54,551,10,222393,12,9.99
203680,203680,F1 Race Stars,F1 RACE STARS(tm),Nov 13 2012,62,451,13,74071,64,14.99
203750,203750,Binary Domain,Binary Domain,Apr 27 2012,68,3404,14,682425,49,14.99
203770,203770,Crusader Kings II,Crusader Kings II,Feb 14 2012,82,16341,10,1359649,116,39.99
203810,203810,Dear Esther,Dear Esther,Feb 14 2012,75,5542,17,807432,0,9.99
203830,203830,The Dark Eye: Chains of Satinav,The Dark Eye: Chains of Satinav,Jun 22 2012,75,873,7,261312,36,159.99
204030,204030,Fable - The Lost Chapters,Fable - The Lost Chapters,Dec 19 2011,83,3473,10,689958,0,9.99
204080,204080,The Showdown Effect,The Showdown Effect,Mar 5 2013,67,1357,10,491418,25,9.99
204100,204100,Max Payne 3,Max Payne 3,May 31 2012,87,18737,16,1764621,67,19.99
204120,204120,LEGO Harry Potter: Years 5-7,LEGO Harry Potter: Years 5-7,Jan 5 2012,80,329,5,261312,0,19.99
204180,204180,Waveform,Waveform,Mar 20 2012,81,1727,12,474738,65,1.99
204220,204220,Snapshot,Snapshot,Aug 30 2012,74,202,6,312786,36,9.99
204240,204240,The Bridge,The Bridge,Feb 22 2013,74,2208,16,407841,20,9.99
204300,204300,Awesomenauts,Awesomenauts,Aug 1 2012,78,17240,20,1689652,58,9.99
204340,204340,Serious Sam 2,Serious Sam 2,Jan 31 2012,74,3532,15,841150,0,9.99
204390,204390,Pineapple Smash Crew ,Pineapple Smash Crew,Feb 2 2012,62,102,15,24930,0,9.99
204450,204450,Call of Juarez Gunslinger,Call of Juarez(r) Gunslinger,May 22 2013,79,9891,10,965798,26,14.99
204530,204530,Infested Planet,Infested Planet,Mar 6 2014,75,1284,13,118550,36,14.99
204560,204560,Confrontation,Confrontation,Apr 4 2012,51,260,10,366591,52,19.99
204760,204760,Deep Black : Reloaded,Deep Black: Reloaded,Apr 18 2012,39,178,17,13272,20,29.99
204860,204860,Men of War: Condemned Heroes,Men of War: Condemned Heroes,Apr 12 2012,57,185,8,125186,14,7.99
204880,204880,Sins of a Solar Empire: Rebellion,Sins of a Solar Empire(r): Rebellion,Jun 12 2012,82,5723,12,857829,68,39.99
205020,205020,Lumino City,Lumino City,Dec 2 2014,70,548,12,187062,0,19.99
205100,205100,Dishonored,Dishonored,Oct 8 2012,91,25429,6,2918556,80,9.99
205190,205190,Rocksmith,Rocksmith(tm),Oct 16 2012,78,781,11,211633,60,29.99
205230,205230,Hell Yeah!,Hell Yeah! Wrath of the Dead Rabbit,Oct 3 2012,64,2312,9,1635130,12,14.99
205650,205650,The Testament of Sherlock Holmes,The Testament of Sherlock Holmes,Sep 25 2012,73,1468,13,301128,32,19.99
205730,205730,Insanely Twisted Shadow Planet,Insanely Twisted Shadow Planet,Apr 17 2012,76,522,10,252345,17,14.99
205810,205810,Jagged Alliance: Crossfire,Jagged Alliance: Crossfire,Aug 24 2012,63,145,6,116936,22,14.99
202170,202170,Sleeping Dogs™,Sleeping Dogs, ,81,14510,13,1554602,59,0
205910,205910,Tiny and Big: Grandpa's Leftovers,Tiny and Big: Grandpas Leftovers,Jun 19 2012,75,3154,10,612120,53,9.99
205990,205990,Warlock 2: the Exiled,Warlock 2: The Exiled,Apr 10 2014,73,646,11,81245,74,19.99
206190,206190,Gunpoint,Gunpoint,Jun 3 2013,83,8584,6,753448,42,9.99
206370,206370,Tales from Space: Mutant Blobs Attack,Tales From Space: Mutant Blobs Attack,Aug 15 2012,83,485,10,172893,14,7.99
206420,206420,Saints Row IV,Saints Row IV,Aug 19 2013,86,39363,9,3107232,73,14.99
206440,206440,To the Moon,To the Moon,Sep 7 2012,81,23170,14,1114120,1,9.99
206760,206760,Painkiller: Recurring Evil,Painkiller: Recurring Evil,Feb 29 2012,38,136,10,166436,0,9.99
207040,207040,Sine Mora,Sine Mora,Nov 9 2012,77,744,12,239970,10,9.99
207140,207140,SpeedRunners,SpeedRunners,Apr 19 2016,84,15156,24,1231414,29,14.99
207150,207150,Stellar Impact,Stellar Impact,Apr 12 2012,74,484,10,98284,0,9.99
207170,207170,Legend of Grimrock,Legend of Grimrock,Apr 11 2012,82,3898,13,980325,40,14.99
207190,207190,Fireburst,Fireburst,Apr 25 2012,59,111,10,30310,12,9.99
207250,207250,Cubemen,Cubemen,Mar 16 2012,74,443,12,191904,44,3.99
207320,207320,Ys: The Oath in Felghana,Ys: The Oath in Felghana,Mar 19 2012,73,694,16,151371,33,14.99
207350,207350,Ys Origin,Ys Origin,May 31 2012,76,1342,17,243736,46,19.99
207420,207420,Wizorb,Wizorb,Mar 14 2012,81,638,10,259519,20,2.99
207490,207490,Rayman Origins,Rayman(r) Origins,Mar 29 2012,86,1142,6,207687,0,19.99
207530,207530,Noitu Love 2 Devolution,Noitu Love 2: Devolution,Apr 23 2012,80,381,4,61517,0,4.99
207610,207610,The Walking Dead,The Walking Dead,Apr 24 2012,82,28241,6,2112200,48,24.99
207650,207650,A Virus Named TOM,A Virus Named TOM,Aug 1 2012,65,612,18,400846,47,9.99
207690,207690,Botanicula,Botanicula,May 7 2012,82,2268,9,394569,53,9.99
207750,207750,Symphony,Symphony,Aug 6 2012,75,1186,9,223111,31,8.99
207930,207930,Sacred Citadel,Sacred Citadel,Apr 16 2013,61,689,11,503076,35,9.99
205890,205890,Chronicle: RuneScape Legends,Chronicle: RuneScape Legends,May 26 2016,76,1405,12,325161,44,0
208140,208140,Endless Space,Endless Space(r) - Emperor Edition,Jul 4 2012,77,5037,8,1029646,93,29.99
208400,208400,Avernum: Escape From the Pit,Avernum: Escape From the Pit,Apr 11 2012,76,481,5,95593,35,9.99
208480,208480,Assassin's Creed® III,Assassins Creed(r) III,Nov 20 2012,80,8592,5,1031439,0,19.99
208500,208500,F1 2012,F1 2012(tm),Sep 17 2012,80,1042,6,324981,49,19.99
208580,208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,STAR WARS(tm) Knights of the Old Republic(tm) II - The Sith Lords(tm),Aug 23 2012,85,5213,7,2066645,57,9.99
208670,208670,Blades of Time,Blades of Time,Apr 20 2012,63,1240,11,247144,35,9.99
208730,208730,Game of Thrones ,Game of Thrones,Jun 7 2012,58,1601,11,509712,50,19.99
208750,208750,Apotheon,Apotheon,Feb 3 2015,78,1612,28,146349,30,14.99
209000,209000,Batman™: Arkham Origins,Batman(tm): Arkham Origins,Oct 24 2013,74,17773,5,2163315,60,19.99
209060,209060,Drunken Robot Pornography,Drunken Robot Pornography,Feb 19 2014,66,548,21,55240,11,14.99
209080,209080,Guns of Icarus Online,Guns of Icarus Online,Oct 29 2012,64,11169,20,1370231,568,9.99
209100,209100,Resident Evil™: Operation Raccoon City,Resident Evil: Operation Raccoon City,May 18 2012,48,1173,9,121958,0,29.99
209120,209120,Street Fighter X Tekken,Street Fighter X Tekken,May 11 2012,79,904,19,129132,0,29.99
209160,209160,Call of Duty: Ghosts,Call of Duty(r): Ghosts,Mar 25 2014,68,23993,6,1428161,40,59.99
209170,209160,Call of Duty: Ghosts - Multiplayer,Call of Duty(r): Ghosts,Mar 25 2014,68,23993,6,1428161,40,59.99
209190,209190,Stealth Bastard Deluxe,Stealth Bastard Deluxe,Nov 28 2012,80,751,18,278351,27,9.99
209270,209270,Hero Academy,Hero Academy,Aug 10 2012,75,643,5,208225,69,4.99
209330,209330,A Valley Without Wind,A Valley Without Wind,Apr 24 2012,54,424,11,206611,98,14.99
209370,209370,Analogue: A Hate Story,Analogue: A Hate Story,Apr 27 2012,62,1701,9,157290,14,9.99
209540,209540,Strike Suit Zero,Strike Suit Zero,Jan 23 2013,66,1365,10,479222,27,19.99
209650,209650,Call of Duty: Advanced Warfare,Call of Duty(r): Advanced Warfare - Gold Edition,Nov 3 2014,78,20533,20,1085244,45,59.99
209660,209650,Call of Duty: Advanced Warfare - Multiplayer,Call of Duty(r): Advanced Warfare - Gold Edition,Nov 3 2014,78,20533,20,1085244,45,59.99
209670,209670,Cortex Command,Cortex Command,Sep 28 2012,44,1412,18,180246,11,19.99
209790,209790,Splice,Splice,Jun 13 2012,70,458,4,243557,16,9.99
209830,209830,Lone Survivor: The Director's Cut,Lone Survivor: The Directors Cut,Apr 23 2012,81,1031,12,593826,0,14.99
208090,208090,Loadout,Loadout,Jan 31 2014,72,40106,17,5482896,28,0
210770,210770,Sanctum 2,Sanctum 2,May 15 2013,77,9939,5,1555858,50,14.99
210870,210870,Cloudberry Kingdom,Cloudberry Kingdom(tm),Aug 2 2013,67,150,7,25109,16,9.99
210970,210970,The Witness,The Witness,Jan 26 2016,87,2111,6,156213,2,39.99
211180,211180,Unmechanical,Unmechanical,Aug 8 2012,74,317,6,90392,17,9.99
211260,211260,They Bleed Pixels,They Bleed Pixels,Aug 29 2012,74,1738,15,195850,150,9.99
211360,211360,Offspring Fling!,Offspring Fling!,May 11 2012,79,481,10,293775,10,7.99
211400,211400,Deadlight,Deadlight,Oct 25 2012,78,9380,12,978890,31,14.99
211420,211420,Dark Souls: Prepare to Die Edition,DARK SOULS(tm): Prepare To Die(tm) Edition,Aug 23 2012,85,47180,24,2864930,41,19.99
211600,211600,Thief Gold,Thief(tm) Gold,May 22 2012,92,1116,13,814785,0,6.99
211740,211740,Thief 2,Thief(tm) II: The Metal Age,May 22 2012,87,500,13,499130,0,6.99
211780,211780,Conflict Desert Storm,Conflict Desert Storm(tm),May 28 2012,56,190,12,23674,0,6.99
211820,211820,Starbound,Starbound,Jul 22 2016,82,57493,9,2562188,51,14.99
212050,212050,Resonance,Resonance,Jul 25 2012,76,303,6,56495,38,9.99
209870,209870,Blacklight: Retribution,Blacklight: Retribution,Jul 2 2012,75,14567,25,2896137,25,0
212070,212070,Star Conflict,Star Conflict,Feb 27 2013,75,8394,28,1959394,213,0
212480,212480,Sonic & All-Stars Racing Transformed,Sonic & All-Stars Racing Transformed,Jan 31 2013,79,8242,25,805638,50,19.99
212160,212160,Vindictus,Vindictus,Jun 22 2012,76,3784,7,933515,0,0
212630,212630,Tom Clancy's Ghost Recon Future Soldier,Tom Clancys Ghost Recon: Future Soldier(tm),Jun 26 2012,71,2265,7,284986,0,19.99
212680,212680,FTL: Faster Than Light,FTL: Faster Than Light,Sep 14 2012,84,31184,12,2601286,0,9.99
214170,214170,Divine Divinity,Divine Divinity,Jul 5 2012,81,816,12,465233,0,5.99
214190,214190,Minimum,Minimum,Sep 10 2014,69,4050,33,204638,7,9.99
214250,214250,I Am Alive,I Am Alive,Sep 6 2012,66,1499,12,255573,0,14.99
214340,214340,Deponia,Deponia,Aug 6 2012,74,4759,12,801872,19,159.99
214360,214360,Tower Wars,Tower Wars,Aug 14 2012,59,1509,8,406227,35,7.99
214490,214490,Alien: Isolation,Alien: Isolation,Oct 6 2014,81,16116,8,946966,50,39.99
214510,214510,LEGO® The Lord of the Rings™,LEGO The Lord of the Rings,Nov 27 2012,80,2653,19,561364,48,19.99
214560,214560,Mark of the Ninja,Mark of the Ninja,Oct 16 2012,91,11059,13,1603923,38,14.99
214700,214700,Thirty Flights of Loving,Thirty Flights of Loving,Aug 20 2012,88,1151,5,92724,0,4.99
214730,214730,Space Rangers HD: A War Apart,Space Rangers HD: A War Apart,Oct 17 2013,68,1663,12,155496,82,14.99
214770,214770,Guacamelee! Gold Edition,Guacamelee! Gold Edition,Aug 8 2013,88,4568,11,736947,60,14.99
214830,214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,Sep 27 2012,75,1147,13,469717,35,9.99
214870,214870,Painkiller Hell & Damnation,Painkiller Hell & Damnation,Oct 31 2012,64,2214,11,515451,107,19.99
214950,214950,Total War: ROME II - Emperor Edition,Total War(tm): ROME II - Emperor Edition,Sep 2 2013,76,29200,22,2457986,150,44.99
214970,214970,Intrusion 2,Intrusion 2,Sep 11 2012,80,929,13,368563,14,9.99
212500,212500,The Lord of the Rings Online™,The Lord of the Rings Online,Jun 6 2012,86,5405,13,2129597,0,0
215080,215080,WAKFU,WAKFU,Sep 18 2014,76,3373,7,1186039,146,0
215160,215160,The Book of Unwritten Tales,The Book of Unwritten Tales,Jul 31 2012,82,1159,19,231720,0,19.99
215280,215280,The Secret World,The Secret World,Aug 8 2012,74,3131,17,418961,0,29.99
215470,215470,Primal Carnage,Primal Carnage,Oct 29 2012,67,5121,6,483526,69,7.99
215510,215510,Rocketbirds: Hardboiled Chicken,Rocketbirds: Hardboiled Chicken,Oct 15 2012,74,1591,5,470972,29,9.99
215530,215530,The Incredible Adventures of Van Helsing,The Incredible Adventures of Van Helsing,May 22 2013,72,5036,10,814785,95,14.99
215670,215670,Home,Home,Aug 31 2012,69,1372,8,294671,12,2.99
215710,215710,Fieldrunners 2,Fieldrunners 2,Jan 10 2013,73,272,8,117833,59,9.99
215790,215790,Dream Pinball 3D,Dream Pinball 3D,Sep 19 2012,61,429,11,106713,0,6.99
216110,216110,Tiny Troopers,Tiny Troopers,Aug 24 2012,57,577,12,95773,25,4.99
216130,216130,Gemini Wars,Gemini Wars,Nov 2 2012,53,109,16,38201,30,14.99
216290,216290,Gateways,Gateways,Sep 13 2012,72,140,12,41071,18,4.99
216390,216390,Fallen Enchantress,Fallen Enchantress,Oct 23 2012,78,244,22,106892,0,39.99
216910,216910,Of Orcs And Men,Of Orcs And Men,Oct 11 2012,69,804,5,177915,45,29.99
217100,217100,Dementium II HD,Dementium II HD,Dec 17 2013,37,779,9,66180,23,4.99
217140,217140,Rise of the Triad,Rise of the Triad,Jul 31 2013,67,1944,19,207328,95,14.99
217270,217270,Karateka ,Karateka,Dec 3 2012,48,144,8,32821,12,9.99
217290,217290,Din's Curse,Dins Curse,Aug 22 2012,76,111,7,16680,51,9.99
217690,217690,Anna - Extended Edition,Anna - Extended Edition,Apr 12 2013,75,1171,14,244633,35,9.99
217860,217860,Special Forces: Team X,Special Forces: Team X,Feb 6 2013,48,258,5,17038,12,9.99
