QueryID,ResponseID,ResponseName,Metacritic,RecommendationCount,SteamSpyOwners
311340,311340,METAL GEAR SOLID V: GROUND ZEROES,80,7709,740714
311480,311480,Vertical Drop Heroes HD,70,602,238535
311560,311560,Assassins Creed(r) Rogue,74,1966,203741
311690,311690,Enter the Gungeon,84,5968,484065
312360,312360,To End All Wars,71,0,7353
312370,312370,Warhammer 40000: Armageddon,68,379,30489
312440,312440,Legions of Steel,64,0,6098
312450,312450,Order of Battle: World War II,81,371,124110
312510,312510,Mega Coin Squad,56,0,5919
312530,312530,Duck Game,82,5996,326416
312780,312780,Way of the Samurai 4,72,836,65104
313010,313010,Cities XXL,47,1501,108686
313080,313080,The Masterplan,68,391,94697
313130,313130,Metrocide,68,130,49142
313160,313160,Farming Simulator 15,64,8388,648887
313500,313500,Blitzkrieg 2 Anthology,75,268,76762
313630,313630,The Solus Project,68,994,100615
313810,313810,Legend of Kay Anniversary,64,0,15603
313870,313870,A Vampyre Story,75,0,7533
314180,314180,Deathsmiles,78,158,18473
314340,314340,Chess 2: The Sequel,62,0,8071
314410,314410,Rampage Knights,80,1251,102229
314560,314560,Kyn,58,0,15783
314570,314570,The Sun at Night,59,0,23136
314660,314660,Oddworld: New n Tasty,87,1379,191904
314710,314710,Mighty No. 9,51,1579,52191
314810,314810,Randals Monday,57,424,55598
314830,314830,Blackguards 2,74,433,181681
315260,315260,Space Hack,63,656,566207
315440,315440,Disney TRON: Evolution,57,154,17038
315930,315930,Bravada,70,0,4663
316030,316030,Disney Alice in Wonderland,63,0,9685
316480,316480,Shadow Puppeteer,57,0,66180
316790,316790,Grim Fandango Remastered,84,2330,587908
316890,316890,Calvino Noir,55,126,13451
317320,317320,Nelly Cootalot: The Fowl Fleet,81,0,2870
317330,317330,Defenders of Time,55,0,3587
317620,317620,Space Hulk Ascension,72,493,59903
317820,317820,Guild of Dungeoneering,72,794,85908
317940,317940,Karmaflow: The Rock Opera Videogame - Act I & Act II,47,152,22239
318020,318020,Act of Aggression - Reboot Edition,71,1615,133257
318230,318230,Convoy,72,560,54164
318600,318600,The Flame in the Flood,73,710,106175
319050,319050,Chaos Reborn,85,737,58289
319170,319170,Disney G-Force,61,0,8429
319450,319450,Chariot,76,140,45555
319480,319480,Odallus: The Dark Call,80,275,104023
319510,319510,Five Nights at Freddys,78,16575,871818
319740,319740,There Came an Echo,58,283,29055
319970,319970,The Detail,77,362,68512
320040,320040,Moon Hunters,62,376,42865
320140,320140,Absolute Drift,66,1144,127876
320300,320300,Car Mechanic Simulator 2015,68,3420,356368
320520,320520,Oscura: Lost Light,66,0,33000
320820,320820,Toren,57,637,50577
320840,320840,Wings! Remastered Edition,61,251,28158
321040,321040,DiRT 3 Complete Edition,86,4529,3542513
321110,321110,Fist of Jesus,63,527,59544
321710,321710,Battle Of Europe,54,0,1255
321800,321800,Icewind Dale: Enhanced Edition,80,368,119088
321870,321870,Silence of the Sleep,66,275,78914
322080,322080,Disorder,61,0,11837
322190,322190,SteamWorld Heist,83,335,26185
322210,322210,Guns Gore & Cannoli,74,727,32821
322330,322330,Dont Starve Together,83,36471,5347487
322440,322440,Red Goddess: Inner World,53,0,1076
322500,322500,SUPERHOT,82,6264,288573
322600,322600,Pure,80,112,14348
,,,,,
322900,322900,War the Game,65,307,30489
322910,322910,Warhammer 40000: Regicide,72,1290,106892
322920,322920,theHunter: Primal,49,3112,155137
322970,322970,Subject 13,59,103,30310
323060,323060,Tharsis,61,1419,277095
323320,323320,Grow Home,75,3217,407303
323370,323370,TERA,77,9834,3773336
323380,323380,The Magic Circle,79,719,101691
323580,323580,Jotun: Valhalla Edition,79,788,101871
323700,323700,Poltergeist: A Pixelated Horror,70,0,2870
323720,323720,Decay: The Mare,60,474,67435
323850,323850,Move or Die,80,2307,201948
324140,324140,Kalimba,81,0,6636
324160,324160,CLANNAD,83,620,32821
324260,324260,VoidExpanse,59,480,28517
324650,324650,Gemini: Heroes Reborn,54,144,13451
324680,324680,Impossible Creatures Steam Edition,72,380,46631
324740,324740,The Warlock of Firetop Mountain,68,0,9864
325060,325060,Parallax,68,0,12734
325370,325370,Nova-111,68,102,89854
325520,325520,Fire,64,228,17935
325600,325600,Sword Coast Legends,61,2754,135050
325610,325610,Total War: ATTILA,80,10270,857470
326410,326410,Windward,61,1781,196567
326520,326520,Chime Sharp,86,0,1614
326670,326670,Warhammer Quest,55,490,62055
327030,327030,Worms W.M.D,79,681,56674
327220,327220,Annas Quest,74,299,42147
327310,327310,The Marvellous Miss Take,69,210,52191
327410,327410,A Bird Story,66,4324,234769
327500,327500,Zenzizenzic,85,0,4125
327510,327510,WASTED,68,541,100974
327520,327520,Traverser,61,0,4842
327560,327560,Near Death,70,0,3408
327670,327670,Ironcast,75,489,25288
327740,327740,Tron 2.0,84,219,31207
327880,327880,Sublevel Zero,70,314,12734
327890,327890,I am Bread,60,4066,486755
328600,328600,Frozen Synapse Prime,83,236,95055
328730,328730,Letter Quest: Grimms Journey,73,292,73713
328900,328900,B-17 Flying Fortress: The Mighty 8th,82,0,14527
328940,328940,The Deer God,59,347,46272
329240,329240,The Weaponographist,58,0,26006
329460,329460,JumpJet Rex,76,270,94517
329490,329490,Phantom Breaker: Battle Grounds,64,1639,144914
330180,330180,Pix the Cat,77,208,72099
330270,330270,Warlocks vs Shadows,68,262,26364
330390,330390,Grandia(r) II Anniversary Edition,80,744,64566
330820,330820,Read Only Memories,80,447,117295
331160,331160,Disney*Pixar Cars,73,0,4842
331190,331190,Master Spy,68,0,6815
331760,331760,Supreme League of Patriots,56,0,24750
332200,332200,Axiom Verge,80,1497,93979
332250,332250,The Next Penelope,82,161,26364
332620,332620,PONCHO,62,0,16321
332800,332800,Five Nights at Freddys 2,62,8828,473662
333430,333430,Sinking Island,68,0,22060
333690,333690,Epanalepsis,48,0,717
333830,333830,Franchise Hockey Manager 2,79,102,7891
333930,333930,Dirty Bomb(r),63,29390,5819535
333970,333970,A Druids Duel,70,0,21881
334070,334070,Hektor,55,352,154779
334100,334100,Extreme Exorcism,75,0,897
334120,334120,Armikrog,57,775,26544
334140,334140,Roche Fusion,85,0,3946
335000,335000,Tormentum - Dark Sorrow,72,808,34614
335300,335300,DARK SOULS(tm) II: Scholar of the First Sin,80,12479,950553
335670,335670,LISA,78,3620,199975
336080,336080,Vietnam 65,81,144,13093
336130,336130,Shardlight,75,115,6457
336420,336420,Bloodsports.TV,69,282,68153
336930,336930,Redux: Dark Matters,61,0,11837
337000,337000,Deus Ex: Mankind Divided,82,9101,429004
337480,337480,Zombie Vikings,74,0,9864
337680,337680,Star Hammer: The Vanguard Prophecy,69,0,8071
337850,337850,Avernum 2: Crystal Souls,78,0,87343
338140,338140,Venetica - Gold Edition,61,156,30131
338890,338890,Harold,70,0,1793
339190,339190,Dead Synchronicity: Tomorrow Comes Today,70,256,35511
339200,339200,Oceanhorn: Monster of Uncharted Seas,73,986,175942
339230,339230,ZOMBI,65,953,57033
339690,339690,Paperbound,68,0,10402
339840,339840,The Moment of Silence,70,0,12016
339850,339850,Overclocked: A History of Violence,70,0,14886
340000,340000,Headlander,76,142,15245
340170,340170,FINAL FANTASY TYPE-0(tm) HD,69,1876,138637
341800,341800,Keep Talking and Nobody Explodes,67,2613,422189
341940,341940,Hatred,43,4120,128773
342100,342100,Sym,61,0,1973
342990,342990,15 Days,63,0,13093
343100,343100,Overture,76,683,162491
343710,343710,Kholat,64,1123,329106
344030,344030,Ghost Pirates of Vooju Island,66,0,15603
344410,344410,Magnetic: Cage Closed,61,139,22777
344500,344500,Three Fourths Home: Extended Edition,77,134,20984
344850,344850,Big Pharma,72,639,187958
345180,345180,Victor Vran ARPG,75,1928,297720
345480,345480,Lumo,76,0,2690
345660,345660,RIDE,68,906,42506
346090,346090,I Cant Escape: Darkness,40,0,4484
346940,346940,Shadowrun: Hong Kong - Extended Edition,81,1422,244812
347440,347440,Pneuma: Breath of Life,63,128,18473
347470,347470,Mayan Death Robots,69,0,2870
347710,347710,Perils of Man,61,0,4304
347830,347830,Fairy Fencer F,66,1623,114066
348490,348490,Beyond Sol,83,0,7353
348820,348820,FIM Speedway Grand Prix 15,68,0,10044
349690,349690,ARMED SEVEN,67,0,4663
350080,350080,Wolfenstein: The Old Blood,76,3480,458776
350090,350090,No Pineapple Left Behind,59,0,8788
350110,350110,TransOcean 2: Rivals,69,306,19549
350740,350740,The Bug Butcher,81,700,40712
350970,350970,Planet of the Eyes,66,208,68332
351080,351080,The Corporate Machine,80,0,7353
351300,351300,Ceres,74,0,5919
351910,351910,Valhalla Hills,69,343,28158
351940,351940,The Descendant,59,109,12196
351970,351970,Tales of Zestiria,77,2937,239432
352120,352120,Fair Strike,56,0,2870
352240,352240,The Westport Independent,63,0,6277
352400,352400,LEGO(r) Jurassic World,72,1659,218806
353540,353540,Stephens Sausage Roll,90,132,3946
353640,353640,Train Valley,69,423,102588
353700,353700,The Deadly Tower of Monsters,73,378,30131
354140,354140,Five Nights at Freddys 3,68,5803,320139
354160,354160,WRC 5 FIA World Rally Championship,65,364,27082
354400,354400,Tadpole Treble,90,114,3228
354650,354650,MISSING: An Interactive Thriller - Episode One,63,567,33359
354740,354740,Echoes Of Aetheria,77,0,5919
355310,355310,Blood Alloy: Reborn,49,0,1255
355530,355530,Last Word,67,178,81604
355800,355800,Space Run Galaxy,77,334,17038
356040,356040,Sheltered,62,1676,218448
356050,356050,Beyond Eyes,60,340,98463
356180,356180,Time Machine VR,58,0,8967
356210,356210,Tony Tough and the Night of Roasted Moths,68,0,4304
356420,356420,Interloper,77,201,19908
356570,356570,Party Hard,66,2456,264182
356790,356790,Galacide,76,0,16321
357010,357010,The Collider 2,70,0,3228
357030,357030,Excubitor,69,0,1255
357340,357340,Cobalt,69,487,26544
357720,357720,Inside My Radio,68,182,20805
358090,358090,D4: Dark Dreams Dont Die -Season One-,67,997,75686
358400,358400,Shadow Warrior (Classic),73,0,59723
358650,358650,Gryphon Knight Epic,55,0,15065
358810,358810,Luckslinger,76,0,12734
358830,358830,Good Robot,69,128,3228
359220,359220,MX vs. ATV Unleashed,71,157,23495
359230,359230,Lethis - Path of Progress,65,394,23315
359320,359320,Elite Dangerous,80,17106,905177
359580,359580,Uncanny Valley,67,235,136664
359630,359630,Independence War(r) 2: Edge of Chaos,83,0,2332
359900,359900,The Incredible Adventures of Van Helsing III,64,459,77300
360510,360510,Into the Stars,61,333,21343
360740,360740,Downwell,84,2302,190290
360840,360840,Lumini,69,0,3228
361200,361200,COAST GUARD,47,0,9864
361300,361300,Mother Russia Bleeds,72,682,41609
361550,361550,Cradle,65,844,23853
361990,361990,Lakeview Cabin Collection,70,501,43403
362680,362680,Fran Bow,70,1639,164464
362890,362890,Black Mesa,86,5739,321036
363420,363420,Leap of Fate,80,132,8429
363440,363440,Mega Man Legacy Collection / rotsukuman kurashitsukusu korekushiyon,85,876,71740
363520,363520,Goliath,57,177,10940
363600,363600,Holy Potatoes! A Weapon Shop?!,69,754,128235
363680,363680,Battlefleet Gothic: Armada,77,2429,195670
364360,364360,Total War: WARHAMMER,86,18583,979428
364390,364390,Downfall,75,227,5739
365450,365450,Hacknet,82,3577,301487
365480,365480,Ravenmark: Scourge of Estellion,75,0,12913
365660,365660,OlliOlli2: Welcome to Olliwood,82,223,61696
365770,365770,Volume,80,265,181681
365890,365890,Heroes of Normandie,65,123,8967
366320,366320,Seasons after Fall,76,219,34794
366780,366780,Magical Eyes - Red is for Anguish,77,0,2690
366970,366970,Mighty Switch Force! Hyper Drive Edition,85,165,12375
367450,367450,Poly Bridge,73,1117,260416
,,,,,
367600,367600,Skyshines BEDLAM,67,573,41968
368080,368080,Aurion: Legacy of the Kori-Odan,69,0,3408
368370,368370,Her Story,86,2975,268486
368500,368500,Assassins Creed(r) Syndicate,74,3808,234589
368740,368740,Obliteracers,78,153,7712
368890,368890,AR-K: The Great Escape,78,0,8429
369070,369070,Slain: Back from Hell,75,601,21701
369110,369110,The Swindle,70,290,13810
369550,369550,Blacksea Odyssey,71,101,14527
369990,369990,Gremlins Inc.,74,860,47348
370220,370220,Animal Gods,50,0,4663
370480,370480,Pixel Galaxy,68,0,12554
370910,370910,Kathy Rain,77,165,78555
371660,371660,Far Cry(r) Primal,74,5235,265975
372780,372780,Pulse,57,0,2511
373420,373420,Divinity: Original Sin - Enhanced Edition,94,2900,1206305
373650,373650,The Assembly,57,0,3408
373720,373720,Ryzom,64,221,126441
373920,373920,Eisenhorn: XENOS,48,117,3766
373990,373990,Metrico+,68,0,1076
374060,374060,Stairs,65,119,7174
374320,374320,DARK SOULS(tm) III,89,26844,1230159
375170,375170,Gunpowder,76,0,8071
375400,375400,ICY,56,168,6995
375820,375820,Human Resource Machine,78,1128,161953
375910,375910,Anno 2205(tm),72,1750,94697
375950,375950,Viridi,46,3637,568897
375960,375960,Pro Evolution Soccer 2016,76,3086,156752
376140,376140,SAGA,61,108,99360
376300,376300,GUILTY GEAR Xrd -SIGN-,84,1588,87702
376450,376450,Last Days of Old Earth,66,0,1614
376520,376520,Kelvin and the Infamous Machine,79,0,2511
376570,376570,WildStar,82,2384,866258
377080,377080,Hatoful Boyfriend: Holiday Star,54,192,43223
377160,377160,Fallout 4,84,72929,3866060
377470,377470,ENKI,43,0,10761
377480,377480,N.E.R.O.: Nothing Ever Remains Obscure,59,0,1077
377840,377840,FINAL FANTASY IX,84,1840,181860
377860,377860,Mushihimesama,86,535,33718
378120,378120,Football Manager 2016,81,4141,1090804
378660,378660,Blues and Bullets,73,825,36049
378720,378720,Thea: The Awakening,73,1219,84832
379720,379720,DOOM,85,23915,1392829
380150,380150,STASIS,79,676,32104
380220,380220,Hover Junkers,78,553,41071
381210,381210,Dead by Daylight,71,30933,1373638
381780,381780,80 Days,84,403,79990
381900,381900,Bards Gold,58,0,3766
381990,381990,Dragon Saga,65,504,255932
382120,382120,Journey To The Center Of The Earth,65,254,270280
382140,382140,SKYHILL,63,490,31745
382420,382420,E.T. Armies,54,124,6636
383270,383270,Hue,79,0,3946
383870,383870,Firewatch,81,16098,482630
384000,384000,Cross of the Dutchman,59,207,22598
384100,384100,Slybots: Frantic Zone,65,0,2511
384110,384110,Pathologic Classic HD,76,292,37843
384190,384190,ABZU,84,2987,125545
384630,384630,Aviary Attorney,77,432,21881
385710,385710,INK,68,896,196567
385730,385730,WWE 2K16,74,1742,164643
386360,386360,SMITE,83,18333,4652328
387010,387010,FIVE: Guardians of David,66,0,12913
387290,387290,Ori and the Blind Forest: Definitive Edition,88,1407,224904
388060,388060,The Escapists: The Walking Dead,66,321,74968
388090,388090,Five Nights at Freddys 4,51,6870,289112
388210,388210,Day of the Tentacle Remastered,86,661,161773
388320,388320,1979 Revolution: Black Friday,80,201,16141
388420,388420,In Between,68,189,57392
388880,388880,Oxenfree,80,1314,217730
390290,390290,Bulb Boy,84,203,51653
390310,390310,Little Kings Story,67,0,3502
390610,390610,Circa Infinity,80,105,5560
390720,390720,Anarcute,79,119,7353
390730,390730,Sora,74,124,6098
391030,391030,Hard to Be a God,55,0,1614
391040,391040,F1 2016,86,1275,116936
391220,391220,Rise of the Tomb Raider(tm),86,16385,1186398
391540,391540,Undertale,92,60314,2105743
391720,391720,Layers of Fear,72,4956,168589
391730,391730,Crashlands,78,856,45555
392470,392470,NOBUNAGAS AMBITION: Sphere of Influence,70,339,23495
394230,394230,Battleborn,69,5361,304536
394310,394310,Punch Club,73,3664,457341
394360,394360,Hearts of Iron IV,83,4693,391879
394450,394450,Warhammer 40000: Deathwatch - Enhanced Edition,74,277,18832
394510,394510,HELLDIVERS(tm),83,5774,317090
394760,394760,Dead Effect 2,53,317,30669
394970,394970,DEADBOLT,76,810,34076
395170,395170,DISTRAINT,76,220,143300
395350,395350,Doors,40,246,8609
395560,395560,Lost Horizon 2,58,0,11299
395570,395570,We Are The Dwarves,60,198,15424
396090,396090,Rogue State,66,150,16859
396310,396310,Masochisia,68,165,5560
397190,397190,Sengoku Jidai: Shadow of the Shogun,76,0,1614
397340,397340,SimplePlanes,67,2763,136844
397350,397350,Lords of the Realm II,77,180,30131
398180,398180,Euclidean,62,133,9326
398640,398640,Bowl Bound College Football,80,0,6815
398850,398850,Epistory - Typing Chronicles,75,496,91289
399120,399120,Prospekt,43,706,17576
400110,400110,Else Heart.Break(),79,185,110300
400160,400160,Concrete Jungle,76,213,28517
400170,400170,The Incredible Adventures of Van Helsing: Final Cut,79,604,148143
400180,400180,Okhlos,72,134,13272
401360,401360,The Aquatic Adventure of the Last Human,76,140,7891
401680,401680,POSTAL Redux,54,281,18652
401820,401820,FATED: The Silent Oath,67,0,2690
401890,401890,ARSLAN: THE WARRIORS OF LEGEND,57,114,6098
402020,402020,The Park,67,1651,53446
402040,402040,The Guest,69,230,15962
402060,402060,Californium,64,114,8609
402430,402430,Out of the Park Baseball 17,92,283,89675
402630,402630,The Coma: Cutting Class,69,216,5560
403190,403190,Planetbase,70,3094,227774
403940,403940,Dungelot: Shattered Lands,78,300,21701
404510,404510,Heavens Hope - Special Edition,74,0,8071
405440,405440,Ares Omega,49,0,5380
405500,405500,Dangerous Golf,54,0,139893
405540,405540,Ninja Senki DX,72,0,3049
405640,405640,Pony Island,86,3554,158366
405900,405900,Disgaea PC,74,1406,99180
406130,406130,DarkMaus,83,229,11478
406720,406720,Alekhines Gun,40,148,4125
406850,406850,Crush Your Enemies,63,0,8250
407510,407510,Devilian,63,1731,390265
407810,407810,Hard Reset Redux,73,401,63310
408120,408120,Cibele,71,1036,87702
408400,408400,Swords and Sorcery - Underworld - Definitive Edition,66,0,897
408760,408760,Pro Cycling Manager 2016,64,183,40712
409450,409450,The Fall of the Dungeon Guardians,71,185,12734
410110,410110,12 is Better Than 6,74,950,63848
410380,410380,HEX: Shards of Fate,87,1026,199616
410710,410710,System Shock: Enhanced Edition,85,200,60082
410990,410990,Master of Orion 3,64,0,101153
411000,411000,Sorcery! Parts 1 and 2,69,121,71560
411310,411310,Codename: Panzers Phase One,81,0,10582
411320,411320,Codename: Panzers Phase Two,80,0,11120
411330,411330,Men of Valor,71,0,9864
411830,411830,SENRAN KAGURA SHINOVI VERSUS,70,1464,54702
412830,412830,STEINS;GATE,87,416,14527
413150,413150,Stardew Valley,88,28507,1879942
413410,413410,Danganronpa: Trigger Happy Havoc,83,1726,82501
413420,413420,Danganronpa 2: Goodbye Despair,84,997,72099
415350,415350,Shooting Stars!,59,117,17576
415740,415740,OmniBus,55,111,5022
416680,416680,Zombie Night Terror,81,301,27440
417880,417880,Everybodys Gone to the Rapture,76,364,17935
418250,418250,Polaris Sector,76,239,8967
419460,419460,That Dragon Cancer,78,582,27261
419500,419500,Red Game Without A Great Name,55,0,5380
421050,421050,Deponia Doomsday,76,1095,122496
421120,421120,Samorost 3,80,548,38381
421740,421740,Goetia,79,0,8250
422650,422650,Megamagic: Wizards of the Neon Age,67,0,1614
422970,422970,Devil Daggers,83,1855,215578
423230,423230,Furi,75,534,32642
423580,423580,Project Highrise,74,315,55957
423900,423900,Dinocide,51,0,16321
424320,424320,Anomaly 1729,49,0,4484
425410,425410,Road to Ballhalla,76,0,81604
425600,425600,The Order of the Thorne - The Kings Challenge,71,0,4484
426170,426170,Defragmented,68,0,5739
426790,426790,Grow Up,71,432,37663
427660,427660,NightCry,46,136,3946
427810,427810,CALENDULA,70,191,4663
427820,427820,Hitman GO: Definitive Edition,72,258,23495
428220,428220,TurnOn,67,135,2870
428540,428540,Fragments of Him,69,0,2152
428750,428750,Neon Chrome,74,165,8609
429530,429530,Falcon 4.0,85,0,6457
429680,429680,Spellweaver,63,916,194774
431250,431250,Mushroom Wars,80,126,13989
432610,432610,Monumental,41,0,6815
432940,432940,Breakneck,76,0,1076
433280,433280,Warlords Battlecry III,73,135,10044
433290,433290,Nemesis of the Roman Empire,74,0,1076
433360,433360,Drawn(tm): Dark Flight,75,0,717
433380,433380,Back in 1995,52,0,1255
434800,434800,The Great Escape,54,0,6995
435120,435120,Rusty Lake Hotel,65,339,24571
435480,435480,Trials of the Blood Dragon,54,0,3946
435530,435530,The Final Station,76,751,27979
435840,435840,The Preposterous Awesomeness of Everything,54,0,1616
438430,438430,Valentino Rossi The Game,72,127,10402
439190,439190,Stories: The Path of Destinies,74,501,32642
440880,440880,The Count Lucanor,78,203,6457
441680,441680,Obscuritas,63,0,5739
443570,443570,DreamBreak,41,0,3228
443650,443650,Wailing Heights,70,0,1347
446460,446460,Highland Warriors,58,0,11478
447500,447500,Shattered Skies,57,1212,42685
448280,448280,Job Simulator,68,460,111735
448370,448370,IS Defense,50,598,10761
448510,448510,Overcooked,81,599,71202
449300,449300,Planar Conquest,53,211,17756
451570,451570,Demetrios - The BIG Cynical Adventure,72,0,2690
,,,,,
458000,458000,March of the Living,63,389,12375
460640,460640,Breached,55,0,4125
460700,460700,Song of the Deep,76,178,18114
465760,465760,Scrap Garden,59,0,1793
468930,468930,Phantaruk,56,0,1614
470260,470260,Event[0],84,0,12734
474750,474750,Reigns,77,1154,178991
474960,474960,Quantum Break,62,0,88957
477160,477160,Human: Fall Flat,70,526,45734
485870,485870,Super Duper Party Pooper,40,101,13272
492220,492220,Bohemian Killing,45,0,1255
497360,497360,Gabriel Knight(r) 3: Blood of the Sacred Blood of the Damned,80,0,42685
499520,499520,The Turing Test,77,469,25288
500810,500810,Arcanum: Of Steamworks and Magick Obscura,81,0,58647
517710,517710,Redout,79,575,29055
517810,517810,Caesar(tm) IV,74,0,46093
278100,278100,RIVE,74,0,4484
374520,374520,Champions of Anteria(tm),68,0,5201
456610,456610,Pro Evolution Soccer 2017,69,1057,92724
289070,289070,Sid Meiers Civilization(r) VI,94,7201,1363057
360430,360430,Mafia III,61,13524,390265
397950,397950,Clustertruck,77,1231,111376
408250,408250,Eagle Flight,73,0,1886
254300,254300,Dofus,72,0,22598
403640,403640,Dishonored 2,86,12451,333232
415200,415200,Motorsport Manager,82,1150,52908
507490,507490,Ashes of the Singularity: Escalation,81,150,9685
538870,538870,EVE: Valkyrie,69,101,1793
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
100,80,Counter-Strike: Condition Zero,65,7073,10489261
,,,,,
1309,1300,SiN Episodes: Emergence,75,386,219883
1313,1300,SiN Episodes: Emergence,75,386,219883
2130,2100,Dark Messiah of Might & Magic,72,2777,966336
2525,2520,Gumboy - Crazy Adventures(tm),69,0,72637
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10190,10180,Call of Duty(r): Modern Warfare(r) 2,86,22245,5137828
,,,,,
,,,,,
15280,15320,IL-2 Sturmovik: 1946,86,879,2870
17340,17330,Crysis Warhead(r),84,1131,847606
,,,,,
18450,18430,Crazy Machines 1.5,78,0,50039
18460,18430,Crazy Machines 1.5,78,0,50039
21110,21090,F.E.A.R.,88,3985,1230338
21120,21090,F.E.A.R.,88,3985,1230338
,,,,,
,,,,,
22490,22380,Fallout: New Vegas,84,41021,574636
,,,,,
,,,,,
,,,,,
,,,,,
25860,42890,Sword of the Stars: Complete Collection,75,294,16680
,,,,,
,,,,,
33910,33900,Arma 2,77,1929,3194934
,,,,,
34440,3900,Sid Meiers Civilization(r) IV,94,888,1422601
34450,3990,Civilization IV(r): Warlords,84,0,1174560
